1,1.1338552938845985
2,1.5736278323132553
3,1.7976905754417656
4,1.5910725264593988
5,1.3948785372552592
6,1.4609785937811994
7,1.3788142081130785
8,1.2779498110818492
9,1.3827187220725858
10,1.3044521478055295
11,1.3735214288609798
12,1.4573779654854535
13,1.4711871782998776
14,1.5481240409281625
15,1.6201956871254004
16,1.5807719161436429
17,1.9027658349511143
18,1.8200335264042282
19,2.1290847469740903
20,2.1267139407634232
21,2.31223310321574
22,2.4347213162626495
23,2.9504337472868545
24,3.243909732077347
25,3.7032424184727337
26,4.112516059061359
27,4.8937942202676785
28,5.437154579090469
29,5.8454234970672205
